,PageUrl,Score,Describe
83,https://www.facebook.com/rapviet.dao,253000.0,"Rap Việt - Không chỉ là âm nhạc, đây là văn hóa và cộng đồng! "
84,https://www.facebook.com/RapFrancaisActu,1000000.0,"Toute l'actu du Rap Français ! Les meilleurs Exclus, Lives, Freestyles, Clips, Sons c'est par ici, e"
85,https://www.facebook.com/RapViet.VieChannel,1200000.0,RAP VIỆT- TV SHOW được chờ đón nhất 2023. Hãy cùng chào đón thế hệ mới của Rap Việt
86,https://www.facebook.com/theraptv,211000.0,The #1 Hip Hop Community in the world‼️ Email sales@raptv.com for Promotion
87,https://www.facebook.com/page.rapzone,578000.0,Kênh nhạc Rap dành cho giới trẻ!
88,https://www.facebook.com/rapxiec4.0,838000.0,"Rạp xiếc là nơi mang lại tiếng cười cho mọi nhà, cho mọi GenZ Việt :))) "
89,https://www.facebook.com/PlaneteRapSkyrock,818000.0,"Planète Rap, chaque soir juste avant 20h sur Skyrock. L'émission Rap R'N'B de référence!"
90,https://www.facebook.com/RapGameLifetime,904000.0,"Official The Rap Game page. The next big rap star is about to be unleashed. On ""The Rap Game,"" five e"
91,https://www.facebook.com/nhacrapviet.no1,1800000.0,"Tổng Hợp Nhạc Rap Love, Rap Tâm Trạng Hàng Đầu Việt Nam"
92,https://www.facebook.com/rapmusic.page,830000.0,Liên hệ hợp tác truyền thông: Email: booking@mood.asia Phone: 090 934 01 41
93,https://www.facebook.com/profile.php?id=100057401741637,223000.0,Rap nhà làm
94,https://www.facebook.com/SKM.oneRAP,272000.0,One Rap - Cổng thông tin nhạc Rap hàng đầu dành riêng cho giới trẻ 
95,https://www.facebook.com/rapphimx,685000.0,Góc nhỏ cho những người yêu thích phim ảnh.
96,https://www.facebook.com/beckstage.urf,108000.0,"Beck'Stage - Unexpected Rap Fest, ngày hội dành cho những người yêu nhạc Rap, Hip Hop tại Việt Nam vớ"
97,https://www.facebook.com/ThongRapChieuBong,237000.0,Filmmaker in Saigon
98,https://www.facebook.com/RapInDaLAB,680000.0,"4 người làm âm nhạc, thâm niên 15 năm trong nghề"
99,https://www.facebook.com/hadesrapviet,144000.0,https://hyperfollow.com/hadesrapviet Email: hadesrv29@gmail.com
100,https://www.facebook.com/RAPSTAR.ASIA,507000.0,Cộng đồng người Việt đam mê nhạc rap Hội Feel Rapper - Fanpage Trực thuộc hệ thống DAWN Media
101,https://www.facebook.com/denvau,5200000.0,Một người Việt chơi nhạc Rap/A Vietnamese boy who plays Rap. https://DenVau.lnk.to/ThisisDen 
105,https://www.facebook.com/pagenaychiconhac,1700000.0,►Liên hệ: booking@molinetwork.com - 0909811146
106,https://www.facebook.com/motngaymotbannhac,3100000.0,Mot Ngay Mot Ban Nhac - Trang thuộc hệ thống social ACV Entertainment
107,https://www.facebook.com/nhaccuatrang,235000.0,"Đặt mua EP ""Thuật Những Chuyện Chưa Từng"": https://forms.gle/neZet53i9Nxjwe6a8"
108,https://www.facebook.com/nhungbannhacnghelanghien,2700000.0,Liên hệ công việc | info@chillwith.me
109,https://www.facebook.com/NhacCuaTuiOfficial,6800000.0,NhacCuaTui.com - Nghe Nhạc Mọi Lúc Mọi Nơi 
110,https://www.facebook.com/TramNhacHay,983000.0,Mọi chi tiết về vấn đề bản quyền hoặc hợp tác quảng cáo xin vui lòng liên hệ Zalo: 0336797345 hoặc Gm
111,https://www.facebook.com/tramphatnhaccu.official,1700000.0,Trạm Phát Nhạc Cũ truyền thông tin tức và âm nhạc Liên hệ chúng tôi : Tramphatnhaccu@gmail.com
112,https://www.facebook.com/TramPhatNhac01,638000.0,Mọi chi tiết về vấn đề bản quyền hoặc hợp tác quảng cáo xin vui lòng liên hệ Zalo: 0336797345 hoặc Gm
113,https://www.facebook.com/Nhacchillphet,2400000.0, contact@trumagency.com
114,https://www.facebook.com/Nhacchillmusic.vpr,335000.0,Nhận Quảng Cáo + Pr Sản Phẩm Liên Hệ : Telegram: @Pinkk48 Zalo: 0339658674
115,https://www.facebook.com/NhacCoverHayNhat,1900000.0,Tuyển chọn những bản nhạc cover hay nhất...
116,https://www.facebook.com/toiyeuamnhac.sound,751000.0,Liên hệ booking: 093.114.0.488 (Ms. Thanh Ngọc) Mail: Music@yeah1.vn 
117,https://www.facebook.com/nhungbannhaclofichill,1500000.0,Người viết cảm xúc qua âm nhạc. 🎼 
118,https://www.facebook.com/maiamnhac97,769000.0,
119,https://www.facebook.com/MoiNgayMotBaiHatHay,1000000.0,Âm Nhạc Dẫn Lối Cảm Xúc Trong Ta 
120,https://www.facebook.com/RapVNofficial,1900000.0,Cộng đồng những yêu nhạc rap/hiphop Việt trong giới underground và overground
121,https://www.facebook.com/bannhacnaychillphet,665000.0,"Tài trợ, hợp tác, quảng cáo xin liên hệ Zalo 0707894900"
122,https://www.facebook.com/nhacdjvn.page,596000.0,Hãy Phiêu Theo Phong Cách Của Bạn
123,https://www.facebook.com/nhacbuonnhat,136000.0,Nơi tổng hợp những bài hát tâm trạng. Cùng nghe nhé :* Nhận làm lyrics theo yêu c?
124,https://www.facebook.com/nhacvanghaingoai.bh,2000000.0,Trang âm nhạc thuộc quyền sở hữu của BH Media Liên hệ: - Hotline: 0916.880.116 - Email: contact.faceb
125,https://www.facebook.com/gocnhaclofichill,185000.0,Ở đây có nhạc lofi chill hay nhất !
126,https://www.facebook.com/PhanYLinhBolero,464000.0,
127,https://www.facebook.com/Radioamnhac.ms,245000.0,"Tài trợ, hợp tác, quảng cáo xin liên hệ Zalo 0707894900"
128,https://www.facebook.com/Nhachay.me,2100000.0,
129,https://www.facebook.com/Kenhnhacsan.page,724000.0,Fanpage Âm Nhạc Giải Trí Hay Nhất Việt Nam
130,https://www.facebook.com/NhacHoangNam.Page,1200000.0,Nơi cảm xúc thăng hoa ☘
131,https://www.facebook.com/tramnhac01,865000.0,Mọi chi tiết về vấn đề bản quyền hoặc hợp tác quảng cáo xin vui lòng liên hệ Zalo: 0336797345 hoặc Gm
132,https://www.facebook.com/HANOI360NEWS,201000.0,Liên hệ Quảng cáo lên chuỗi Gr và Page lớn: 0963322633
133,https://www.facebook.com/Gocnhacchill.page,461000.0,Góc Nhạc Chill - Trang thuộc hệ thống social DAWN Media
134,https://www.facebook.com/pagenayconhacchillvl,475000.0,Đài Phát Thanh 
135,https://www.facebook.com/NhacRemix99,887000.0,Nơi kết nối những người yêu thích Nhạc Remix. Là nơi giao lưu âm nhạc của tất cả mọi người
136,https://www.facebook.com/NhacChillNheNhang,277000.0,Hãy Để Âm Nhạc Dẫn Lối Cảm Xúc Trong Ta..
137,https://www.facebook.com/pnlpdcnttan,2600000.0,Trang truyền thông âm nhạc
138,https://www.facebook.com/tintucvtv24,6900000.0,VTV24 thuộc Trung tâm Sản xuất và Phát triển nội dung số (VTV Digital).
139,https://www.facebook.com/thoisuvtv,5600000.0,"Ban Thời sự - Đài Truyền hình Việt Nam Địa chỉ: 43 Nguyễn Chí Thanh, Ba Đình, Hà Nội"
140,https://www.facebook.com/baodientuvtv,1500000.0,Chính thống - Tin cậy - Hữu ích Báo điện tử VTV News (VTV.vn) là kênh cung cấp thông tin nhanh và chí
141,https://www.facebook.com/cafesangvoivtv3,2000000.0,Page chính thức của chương trình Cà phê sáng với VTV3. Phát sóng 6h30 hàng ngày trên kênh VTV3. 
142,https://www.facebook.com/VTVtoiyeu,3700000.0,"VTV trân trọng mọi ý kiến góp ý, phê bình. Nếu thấy hữu ích, hãy chia sẻ để mọi người cùng bàn luận, "
143,https://www.facebook.com/vtvgiaitri,12000000.0,Chuyên trang các chương trình giải trí và phim truyền hình Việt Nam do VTV sản xuất
144,https://www.facebook.com/vtvgovietnam,3300000.0,"Bạn hãy LIKE page VTVgo để chúng tôi cập nhật liên tục cho Bạn những video tin tức nhanh nhất, nóng n"
145,https://www.facebook.com/giaitrivtv3,4700000.0,Trang thông tin văn hóa giải trí của Ban Sản xuất Các Chương Trình Giải Trí (VTV3) - Đài Truyền hình 
146,https://www.facebook.com/24hvtvnews,562000.0,Cập nhật nhanh nhất tin tức sự kiện nổi bật trong ngày!
147,https://www.facebook.com/vtvchatluongcuocsong,2200000.0,Kênh thông tin nâng cao chất lượng cuộc sống của bạn!
148,https://www.facebook.com/VTVMoney,1600000.0,Những thông tin kinh tế cập nhật nhất của Việt Nam và Thế giới. Chia sẻ cơ hội - Giúp bạn kiếm tiền.
149,https://www.facebook.com/vtvthoitiet,1100000.0,Fanpage chính thức của Trung Tâm Truyền Hình Thời Tiết và Cảnh Báo Thiên Tai – Đài Truyền Hình Việt N
150,https://www.facebook.com/vtv7.tv,1000000.0,Fanpage chính thức của Kênh Truyền hình Giáo dục Quốc gia VTV7. 
151,https://www.facebook.com/KenhVTV6,319000.0,
152,https://www.facebook.com/antuongvtv,159000.0,Giải thưởng tôn vinh những sản phẩm truyền hình gây ấn tượng với khán giả 
153,https://www.facebook.com/gameshowVTV,1100000.0,"Trang tổng hợp giới thiệu tất cả các gameshow hot nhất phát sóng trên VTV, do Trung tâm Quảng cáo và "
154,https://www.facebook.com/banvannghevtv,193000.0,Trang thông tin chính thức của Ban văn nghệ - Đài truyền hình Việt Nam. Nơi xuất 
155,https://www.facebook.com/vitamvocvietVTV,336000.0,Fanpage chính thức của chương trình Vì tầm vóc Việt phát sóng lúc 20h05 hàng ngày trên VTV1 - Nơi cun
156,https://www.facebook.com/vtv4go,518000.0,Trang của Kênh Truyền hình đối ngoại VTV4 trên mạng xã hội Facebook
157,https://www.facebook.com/vtv7kids,966000.0,Fanpage chính thức của Kênh Truyền hình Giáo dục Quốc gia VTV7. VTV7 KIDS mang đến các chương trình
159,https://www.facebook.com/vtvlife,374000.0,Chất lượng cuộc sống
160,https://www.facebook.com/vtv24caplayeuthuong,132000.0,Trang chính thức của dự án thiện nguyện Cặp lá yêu thương
161,https://www.facebook.com/banthethaovtv,296000.0,Fanpage chính thức của Ban Thể thao - Đài Truyền hình Việt Nam 
162,https://www.facebook.com/VTVmoneyshopping,101000.0,"Trang thông tin về mua sắm, tiêu dùng thông thái của VTVMoney."
163,https://www.facebook.com/ZlifeVuiVe,1400000.0,Zlife - Chương trình dành riêng cho thế hệ Z Thuộc VTV Digital - Đài THVN Email: sanxuatsovtv24@gmail
164,https://www.facebook.com/pages/VTV-International-VTV4/294180017370001,1100000.0,
165,https://www.facebook.com/pages/Vtv-Trung-T%C3%A2m-My%CC%83-Thu%C3%A2%CC%A3t-%C4%90a%CC%80i-Truy%C3%AA%CC%80n-Hi%CC%80nh-Vi%C3%AA%CC%A3t-Nam-44/572474706250054,1100000.0,
166,https://www.facebook.com/pages/VTV1-V%C3%AC-t%E1%BA%A7m-V%C3%B3c-Vi%E1%BB%87t/950835625089234,814000.0,
167,https://www.facebook.com/pages/VTV-News/267138020093430,1100000.0,
168,https://www.facebook.com/pages/VTV/310940412316115,1100000.0,
169,https://www.facebook.com/pages/VTV-Online/553001488103385,1100000.0,
170,https://www.facebook.com/pages/Vtv-Cab/1444372842457465,1100000.0,
171,https://www.facebook.com/VTVcab.Tintuc,961000.0,Kênh Fanpage tin tức chính thức của VTV Cab Cập nhật những tin thời sự trong và ngoài nước
172,https://www.facebook.com/baodientuvtv,1500000.0,Chính thống - Tin cậy - Hữu ích Báo điện tử VTV News (VTV.vn) là kênh cung cấp thông tin nhanh và chí
173,https://www.facebook.com/thanhnien,2200000.0,"Fanpage Báo Thanh Niên. Tin tức online, tin nhanh 24h. Đọc báo tin nóng Việt Nam, thế giới, tin thời "
174,https://www.facebook.com/baomoi,2200000.0,Fanpage chính thức của BÁO MỚI - http://baomoi.com - Trang tin tức tổng hợp tự động hàng đầu Việt Nam
175,https://www.facebook.com/nhandandientutiengviet,262000.0,"Báo Nhân Dân, Cơ quan Trung ương của Đảng Cộng sản Việt Nam-Tiếng nói của Đảng, Nhà nước và Nhân dân"
176,https://www.facebook.com/doisongphapluatonline,1100000.0,Kênh thông tin - cập nhật tin tức báo chí mới nhất hàng ngày.
177,https://www.facebook.com/vtcnewsvn,1600000.0,VTC News - Hơi thở cuộc sống 
178,https://www.facebook.com/tinnhanhchungkhoan,166000.0,Báo Chứng khoán đầu tiên tại Việt Nam
179,https://www.facebook.com/laodongonline,467000.0,"Cơ quan của Tổng Liên đoàn Lao động Việt Nam. Tiếng nói của công nhân, viên chức và người Lao Động "
180,https://www.facebook.com/baodientuvov.vn,434000.0,"Báo Điện tử VOV - Đài Tiếng nói Việt Nam Địa chỉ: 37 Bà Triệu - Hoàn Kiếm, Hà Nội | Email"
181,https://www.facebook.com/MissLeNguyenBaoNgoc,184000.0,👑 HOA HẬU LIÊN LỤC ĐỊA 2022 🇻🇳 • Người Đẹp Thời Trang - Nhân Ái - Á hậu 1 Miss World Vietnam 2022
182,https://www.facebook.com/bao.infonet.vn,106000.0,Infonet
183,https://www.facebook.com/duonglamshowbiz,4700000.0,Fanpage chính thức của Lê Dương Bảo Lâm. Booking: duonglam.nombooking@gmail.com 0772223382 (Quỳnh)
184,https://www.facebook.com/kienthuc.net.vn.fan,125000.0,Fanpage chính thức của Báo điện tử Kiến Thức. Tin tức và kiến thức bổ ích được cập nhật từng giây...
185,https://www.facebook.com/ajc.edu.vn,160000.0,Kênh thông tin chính thức của Học viện Báo chí và Tuyên truyền
186,https://www.facebook.com/giaothongonline,186000.0,"Tin tức trong ngày, tin giao thông, ATGT, tai nạn giao thông, Luật giao thông, thông tin "
187,https://www.facebook.com/baothethaovanhoa,239000.0,"Trang Facebook chính thức của báo Thể thao và Văn hóa, TTXVN, địa chỉ: http://thethaovanhoa.vn."
188,https://www.facebook.com/phunuonline.com.vn,107000.0,"Fanpage kết nối độc giả của Báo Phụ Nữ TP.HCM. Cập nhật nhanh chóng, chính xác tin tức mới nhất về tì"
189,https://www.facebook.com/baoquandoinhandan,296000.0,Fanpage chính thức của Báo Quân đội nhân dân - Cơ quan của Quân ủy Trung ương và Bộ Quốc phòng
190,https://www.facebook.com/baosuckhoevadoisong,190000.0,Đây là fanpage chính thức và duy nhất của Báo Sức khỏe và Đời sống - Cơ quan Ngôn luận của Bộ Y tế.
191,https://www.facebook.com/Truyenhinh.BaoTuoiTre,755000.0,Fanpage chính thức và duy nhất của Media - Truyền hình Báo Tuổi Trẻ. Liên tục cập nhật thông tin nóng
192,https://www.facebook.com/nguoilaodong,394000.0,"Đến với Fanpage của Báo Người Lao Động để được cập nhật những tin tức nóng hổi cũng như thảo luận, ch"
193,https://www.facebook.com/congdongvnexpress,4200000.0,Báo tiếng Việt nhiều người xem nhất.
194,https://www.facebook.com/Thieubaotram,1900000.0,THIEU BAO TRAM DOB : 20/9/1994 Nationality : Viet Nam Height : 1m67 Weight : 50kg Work : Singer / 
195,https://www.facebook.com/hanphaam,770000.0,Page chính thức của Bảo Hân 🤎 📩 Contact for work: hanpham.dv@gmail.com
196,https://www.facebook.com/lby250,196000.0,"hi, welcome to my facebook � https://www.instagram.com/Lby520_Bonnie/"
197,https://www.facebook.com/anhrangthua,886000.0,Kiếm nhiều tiền làm nhiều điều Tử Tế
198,https://www.facebook.com/paohongchinhdep,893000.0,Hãy là một em Báo mạnh mé và chinh đẹp nhaaaaa!
199,https://www.facebook.com/ChuHoaiBao300510,907000.0,For work: baohungannam@gmail.com
200,https://www.facebook.com/baochungfc,387000.0,
201,https://www.facebook.com/thacbaongocsinger,489000.0,Fanpage chính thức của Nguyễn Thạc Bảo Ngọc !
202,https://www.facebook.com/docbao.thayban.fi,1600000.0,"FanPage đi đầu trong việc cập nhật những thông tin thú vị, những xu hướng mới hiện nay trên Thế giới "
203,https://www.facebook.com/baobinhaquariusheart,168000.0,"Chúng ta gặp nhau ở đây là duyên là nợ. Vì Trái Đất tròn, đi mọi nẻo đườn"
204,https://www.facebook.com/baobongda.official,224000.0,Liên hệ quảng cáo: Telegram: https://t.me/adsfutbol
205,https://www.facebook.com/BaoChanGaming,149000.0,"Người đang stream là Bao Chẩn, không có bất kì mối liên hệ nào đến B Ray. Tôi"
206,https://www.facebook.com/profile.php?id=100092382676178,108000.0,"Hiểu rồi đó, Bảo Ly đây! "
207,https://www.facebook.com/chaubui.official,2200000.0,"Where a girl shares her journey to fashion, with the hope of bringing positive lifestyle inspiration."
208,https://www.facebook.com/baodantridientu,856000.0,"Báo điện tử Dân trí - Thông tin đáng tin cậy số 1 Việt Nam mọi lúc, mọi nơi tới mọi người, mọi nhà."
209,https://www.facebook.com/mshoatoeic,1500000.0,Ms Hoa TOEIC là trung tâm đào tạo TOEIC hàng đầu Việt Nam với nhiều học viên điểm cao được vinh danh 
210,https://www.facebook.com/thoisuvtv,5600000.0,"Ban Thời sự - Đài Truyền hình Việt Nam Địa chỉ: 43 Nguyễn Chí Thanh, Ba Đình, Hà Nội"
